"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/jiPNy""]
[Themes ""advantage opening quietMove short""]
[FEN ""2kr2nr/ppp3p1/3b1p2/4q3/4P1p1/2NBB3/PPP2PP1/R2Q1RK1 w - - 0 14""]
[SetUp ""1""]

14. g3 Qh5 15. Qxg4+ Qxg4 *",advantage opening quietMove short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/ke54k""]
[Themes ""advantage discoveredAttack middlegame quietMove veryLong""]
[FEN ""r3r1k1/1p1n1pp1/2pB1p2/8/p1PP2P1/P2B1q2/1PQ2P2/2K2R2 b - - 2 22""]
[SetUp ""1""]

22... Qxg4 23. Bh7+ Kh8 24. Rh1 Qf3 25. Be4+ Qxh1+ 26. Bxh1 Re1+ 27. Kd2 *",advantage discoveredAttack middlegame quietMove veryLong
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/bUkCJ""]
[Themes ""crushing deflection endgame exposedKing quietMove veryLong""]
[FEN ""8/6pk/p5p1/2bBP2p/1p2PP2/7K/1P2R2P/6r1 w - - 9 33""]
[SetUp ""1""]

33. f5 g5 34. Rg2 g4+ 35. Kg3 h4+ 36. Kxg4 Rxg2+ *",crushing deflection endgame exposedKing quietMove veryLong
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/1iRVV""]
[Themes ""advancedPawn crushing endgame pawnEndgame quietMove veryLong""]
[FEN ""8/8/3p2p1/p5K1/P1pk3P/8/1P6/8 b - - 1 50""]
[SetUp ""1""]

50... Ke5 51. Kxg6 Ke4 52. h5 d5 53. h6 d4 54. h7 *",advancedPawn crushing endgame pawnEndgame quietMove veryLong
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/eaP7c""]
[Themes ""advantage endgame quietMove short""]
[FEN ""5r2/1B3pk1/pB1p2p1/P6r/8/2P5/5PP1/R5K1 w - - 3 30""]
[SetUp ""1""]

30. Bxa6 Rfh8 31. g3 Rh1+ *",advantage endgame quietMove short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/b0tOD""]
[Themes ""advancedPawn crushing endgame pawnEndgame quietMove veryLong""]
[FEN ""8/8/6p1/1p1pk3/pP4KP/P1P5/8/8 b - - 0 45""]
[SetUp ""1""]

45... Ke4 46. Kg5 Kd3 47. Kxg6 Kxc3 48. h5 d4 49. h6 Kc2 50. h7 *",advancedPawn crushing endgame pawnEndgame quietMove veryLong
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/KYDcJ""]
[Themes ""crushing endgame long queenEndgame quietMove""]
[FEN ""8/5Q2/4pp1k/8/pP1p4/P7/2K5/6q1 b - - 8 66""]
[SetUp ""1""]

66... Qg6+ 67. Qxg6+ Kxg6 68. b5 Kf5 69. b6 *",crushing endgame long queenEndgame quietMove
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/EB2zx""]
[Themes ""advancedPawn crushing endgame promotion queenEndgame quietMove veryLong""]
[FEN ""8/8/K7/7p/8/8/PQ3p2/6k1 w - - 3 62""]
[SetUp ""1""]

62. Qc1+ f1=Q+ 63. Qxf1+ Kxf1 64. a4 h4 65. Ka7 h3 66. a5 h2 67. a6 h1=Q *",advancedPawn crushing endgame promotion queenEndgame quietMove veryLong
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/H4dYT""]
[Themes ""crushing endgame long quietMove""]
[FEN ""8/5p2/4pKp1/1k1pP3/1r3P2/8/7P/1R6 w - - 0 36""]
[SetUp ""1""]

36. Rxb4+ Kxb4 37. Kxf7 d4 38. Kxg6 d3 *",crushing endgame long quietMove
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/NWsN4""]
[Themes ""advancedPawn bishopEndgame crushing endgame quietMove veryLong""]
[FEN ""8/p3k3/3pP3/1PpPb3/7P/p5K1/8/1B6 w - - 2 55""]
[SetUp ""1""]

55. Kg4 c4 56. Kf3 c3 57. Ke2 c2 58. Bxc2 a2 *",advancedPawn bishopEndgame crushing endgame quietMove veryLong
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/YgS6E""]
[Themes ""bishopEndgame crushing endgame quietMove short""]
[FEN ""8/7B/5k2/2p2P2/p4K2/Pp1b4/1P6/8 w - - 5 59""]
[SetUp ""1""]

59. Bg6 c4 60. Be8 c3 *",bishopEndgame crushing endgame quietMove short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/01gA2""]
[Themes ""advantage clearance middlegame quietMove short""]
[FEN ""2kr1nQ1/ppp2p2/2n1pq2/3p4/3P4/4P3/PPPN1PPP/R4RK1 w - - 5 15""]
[SetUp ""1""]

15. c4 Ng6 16. Qh7 Rh8 *",advantage clearance middlegame quietMove short
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/ZBZfM""]
[Themes ""advancedPawn crushing endgame pawnEndgame quietMove veryLong""]
[FEN ""8/8/p7/1p6/8/P4K2/1k3P2/8 w - - 0 53""]
[SetUp ""1""]

53. Ke4 Kxa3 54. f4 b4 55. f5 b3 56. f6 b2 *",advancedPawn crushing endgame pawnEndgame quietMove veryLong
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/Ztu9Q""]
[Themes ""advantage endgame long quietMove""]
[FEN ""8/8/8/pk2N3/5P1P/8/4b3/6K1 w - - 2 43""]
[SetUp ""1""]

43. h5 Bxh5 44. Kf2 a4 45. Nd3 a3 *",advantage endgame long quietMove
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/TdoPo""]
[Themes ""advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong""]
[FEN ""8/7p/5K2/p7/1k6/1P3P2/6PP/8 w - - 1 38""]
[SetUp ""1""]

38. g4 Kxb3 39. g5 a4 40. Kg7 a3 41. Kxh7 a2 42. g6 a1=Q *",advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/JvFBW""]
[Themes ""crushing endgame pawnEndgame quietMove veryLong zugzwang""]
[FEN ""8/8/p1k3p1/1p2p1Pp/PP2P3/1K5P/8/8 b - - 0 55""]
[SetUp ""1""]

55... bxa4+ 56. Kxa4 Kb6 57. h4 Kc7 58. Ka5 Kb7 59. b5 axb5 60. Kxb5 *",crushing endgame pawnEndgame quietMove veryLong zugzwang
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/tvys4""]
[Themes ""crushing endgame long pawnEndgame quietMove""]
[FEN ""8/6K1/8/7p/7k/7P/8/8 w - - 2 72""]
[SetUp ""1""]

72. Kf6 Kxh3 73. Kg5 h4 74. Kf4 Kg2 *",crushing endgame long pawnEndgame quietMove
"[Event ""Puzzle""]
[Site ""https://www.lichess.org/training/QwCRX""]
[Themes ""advantage endgame long quietMove""]
[FEN ""r7/2R3P1/1p6/8/7P/5K2/1kp5/8 b - - 0 46""]
[SetUp ""1""]

46... c1=Q 47. Rxc1 Kxc1 48. h5 Rg8 49. h6 *",advantage endgame long quietMove
